chr7	17359400	17363400	+	16410
chr11	80198400	80202400	+	27381
chr17	27952300	27956300	+	38074
chr2	126961400	126965400	+	4640
chr2	181391950	181395950	+	6091
chr8	113715800	113719800	+	20502
chr2	72307600	72311600	+	3996
chr8	97952750	97956750	+	20242
chr4	116831000	116835000	+	9336
chr17	29150200	29154200	+	38173
chr16	38442300	38446300	+	37023
chr19	23210600	23214600	+	41223
chr2	165971200	165975200	+	5536
chr17	29486100	29490100	+	38199
chr11	79078700	79082700	+	27331
chr8	114543600	114547600	+	20561
chr10	62698300	62702300	+	24491
chr13	107784600	107788600	+	32466
chr12	114373700	114377700	+	30721
chr7	17607500	17611500	+	16421
chr3	138191500	138195500	+	7801
chr11	45682600	45686600	+	26392
chr4	132690400	132694400	+	9976
chr10	118679000	118683000	+	25495
chr15	99518950	99522950	+	35962
chr13	54162000	54166000	+	31671
chr7	3295000	3299000	+	16289
chr7	3283800	3287800	+	16288
chr7	148750000	148754000	+	18649
chr9	64067800	64071800	+	22358
chr9	64104200	64108200	+	22361
chr19	34990500	34994500	+	41427
chr11	17060450	17064450	+	25975
chr11	17081300	17085300	+	25977
chr7	134398600	134402600	+	18269
chr7	134419700	134423700	+	18270
chr14	47435950	47439950	+	33301
chr11	4778400	4782400	+	25778
chr2	75672000	75676000	+	4084
chr12	112918300	112922300	+	30654
chr12	55890500	55894500	+	29548
chr16	17936100	17940100	+	36422
chr2	69418500	69422500	+	3907
chr5	77352100	77356100	+	11960
chr9	72648200	72652200	+	22584
chr10	12507800	12511800	+	23621
chr19	6267400	6271400	+	40913
chr16	32333700	32337700	+	36830
chr5	122610500	122614500	+	12937
chr16	31649600	31653600	+	36810
chr10	77473700	77477700	+	24790
chr11	57904150	57908150	+	26668
chr17	66863500	66867500	+	38955
chr15	82186300	82190300	+	35488
chr14	55197650	55201650	+	33409
chr19	53114900	53118900	+	41826
chr17	15850900	15854900	+	37871
chr15	88695900	88699900	+	35711
chr14	22269300	22273300	+	32933
chr9	45169300	45173300	+	21754
chr9	45203200	45207200	+	21757
chr1	137678200	137682200	+	1792
chr1	137654850	137658850	+	1791
chr17	27694700	27698700	+	38050
chr2	93992650	93996650	+	4294
chr3	107823700	107827700	+	7442
chr17	29394000	29398000	+	38193
chr17	83738200	83742200	+	39180
chr13	55703000	55707000	+	31736
chr16	35972050	35976050	+	36966
chr8	125501600	125505600	+	20926
chr6	122252900	122256900	+	15777
chr1	72265000	72269000	+	770
chr5	100851100	100855100	+	12141
chr3	85951300	85955300	+	6938
chr10	44813800	44817800	+	24190
chr15	10394500	10398500	+	34377
chr12	73856450	73860450	+	29741
chr17	46903400	46907400	+	38641
chr13	55304100	55308100	+	31725
chr2	60050100	60054100	+	3809
chr12	70475200	70479200	+	29621
chr1	183144300	183148300	+	2522
chr12	114324950	114328950	+	30716
chr14	121770800	121774800	+	34208
chr17	46836150	46840150	+	38636
chr17	36098700	36102700	+	38476
chr4	130221500	130225500	+	9848
chr4	130329400	130333400	+	9865
chr4	130295400	130299400	+	9859
chr4	130320200	130324200	+	9864
chr15	25555200	25559200	+	34499
chr11	60993100	60997100	+	26786
chr15	73009100	73013100	+	35090
chr4	130120300	130124300	+	9836
chr19	10963700	10967700	+	41074
chr11	77491500	77495500	+	27242
chr4	34499200	34503200	+	8270
chr6	35192100	35196100	+	14391
chr9	114474900	114478900	+	23234
chr16	32066000	32070000	+	36821
chr8	107823800	107827800	+	20302
chr13	49053200	49057200	+	31504
chr4	11317950	11321950	+	8126
chr19	9009400	9013400	+	40999
chr13	38246650	38250650	+	31220
chr7	38895200	38899200	+	16874
chr9	56011900	56015900	+	22001
chr4	148531400	148535400	+	10732
chr2	103317900	103321900	+	4350
chr7	52074700	52078700	+	16946
chr14	66215750	66219750	+	33648
chr10	79311100	79315100	+	24832
chr10	79327100	79331100	+	24835
chr15	99475900	99479900	+	35960
chr11	100009500	100013500	+	28039
chr11	101311500	101315500	+	28102
chr3	122621400	122625400	+	7623
chr9	75259250	75263250	+	22627
chr2	31994300	31998300	+	3396
chr2	32083100	32087100	+	3404
chr2	32094100	32098100	+	3405
chr15	74787200	74791200	+	35171
chr11	115368800	115372800	+	28563
chr11	100253800	100257800	+	28057
chr3	41354550	41358550	+	6505
chr2	75526600	75530600	+	4072
chr12	21417800	21421800	+	29214
chr3	121997850	122001850	+	7590
chr17	84099600	84103600	+	39204
chr8	86230700	86234700	+	19917
chr14	105569600	105573600	+	34073
chr15	77749900	77753900	+	35278
chr16	10955800	10959800	+	36282
chr10	122635700	122639700	+	25599
chr18	85029100	85033100	+	40799
chr1	166380000	166384000	+	2178
chr1	13644850	13648850	+	113
chr1	135964900	135968900	+	1696
chr1	120578050	120582050	+	1346
chr17	32415650	32419650	+	38391
chr4	140531400	140535400	+	10496
chr4	140501750	140505750	+	10493
chr6	28775700	28779700	+	14216
chr4	129204200	129208200	+	9796
chr1	182811600	182815600	+	2506
chr8	122366600	122370600	+	20743
chr8	13330700	13334700	+	18962
chr5	100936500	100940500	+	12146
chr6	119360500	119364500	+	15697
chr11	3167800	3171800	+	25704
chr4	149605400	149609400	+	10811
chr6	131326700	131330700	+	15956
chr8	34755200	34759200	+	19240
chr1	82829100	82833100	+	935
chr5	77698400	77702400	+	11975
chr4	41148750	41152750	+	8336
chr12	31953800	31957800	+	29335
chr14	20565050	20569050	+	32868
chr18	42672850	42676850	+	40041
chr17	24367500	24371500	+	37917
chr18	38581000	38585000	+	39975
chr6	124909750	124913750	+	15838
chr10	12733300	12737300	+	23632
chr18	67928450	67932450	+	40434
chr17	27231600	27235600	+	38013
chr10	77851950	77855950	+	24811
chr10	77868300	77872300	+	24813
chr9	108167750	108171750	+	23079
chr17	29173000	29177000	+	38175
chr7	148061700	148065700	+	18625
chr10	77070850	77074850	+	24782
chr7	20361500	20365500	+	16473
chr16	36064700	36068700	+	36969
chr16	22268350	22272350	+	36559
chr5	143711300	143715300	+	13730
chr8	8684750	8688750	+	18845
chr2	170339800	170343800	+	5809
chr9	115209500	115213500	+	23275
chr17	26710400	26714400	+	37988
chr17	26690450	26694450	+	37986
chr10	79748300	79752300	+	24860
chr7	104865600	104869600	+	17653
chr19	45864300	45868300	+	41699
chr10	95014600	95018600	+	25222
chr8	73198900	73202900	+	19721
chr2	162752000	162756000	+	5377
chr6	28379400	28383400	+	14205
chr14	99691700	99695700	+	34009
chr8	77635900	77639900	+	19803
chr9	96268500	96272500	+	22783
chr9	96246100	96250100	+	22781
chr5	114349000	114353000	+	12526
chr4	137137100	137141100	+	10266
chr4	137214000	137218000	+	10277
chr13	58330550	58334550	+	31831
chr7	140308100	140312100	+	18460
chr12	101428300	101432300	+	30301
chr13	97443100	97447100	+	32261
chr12	112770850	112774850	+	30644
chr1	191515600	191519600	+	2670
chr11	55276400	55280400	+	26600
chr11	57813300	57817300	+	26659
chr6	113022100	113026100	+	15568
chr4	134829750	134833750	+	10128
chr9	36606800	36610800	+	21533
chr8	34704850	34708850	+	19235
chr11	97679000	97683000	+	27951
chr11	97662500	97666500	+	27948
chr4	148713950	148717950	+	10745
chr4	137018600	137022600	+	10254
chr7	25664600	25668600	+	16512
chr11	117700600	117704600	+	28738
chr13	38716000	38720000	+	31234
chr6	31515050	31519050	+	14310
chr8	46040900	46044900	+	19427
chr9	108824600	108828600	+	23110
chr7	87953350	87957350	+	17456
chr7	19724000	19728000	+	16435
chr8	122428400	122432400	+	20748
chr15	81969200	81973200	+	35471
chr15	82026700	82030700	+	35479
chr14	64129400	64133400	+	33602
chr9	65471600	65475600	+	22407
chr1	163175800	163179800	+	2155
chr1	59719100	59723100	+	636
chr6	47751500	47755500	+	14542
chr5	31511500	31515500	+	11367
chr10	107798600	107802600	+	25307
chr4	43972300	43976300	+	8386
chr12	81738200	81742200	+	29968
chr9	120834400	120838400	+	23443
chr13	49805900	49809900	+	31524
chr7	87253400	87257400	+	17413
chr4	117955500	117959500	+	9421
chr8	67206550	67210550	+	19623
chr5	93526800	93530800	+	12081
chr3	89040700	89044700	+	7031
chr10	17437000	17441000	+	23671
chr18	67541300	67545300	+	40416
chr7	87440850	87444850	+	17423
chr10	77523400	77527400	+	24794
chr19	5299500	5303500	+	40873
chr1	36727800	36731800	+	305
chr1	55078200	55082200	+	542
chr4	122553800	122557800	+	9514
chr4	129425800	129429800	+	9804
chr11	102275000	102279000	+	28163
chr3	94852500	94856500	+	7115
chr15	79899700	79903700	+	35395
chr15	79908600	79912600	+	35396
chr11	50018250	50022250	+	26447
chr13	56231300	56235300	+	31750
chr18	66613100	66617100	+	40403
chr13	58231200	58235200	+	31829
chr4	43014600	43018600	+	8360
chr15	83004350	83008350	+	35517
chr1	169151100	169155100	+	2231
chr1	169218600	169222600	+	2240
chr3	108253750	108257750	+	7464
chr3	108235000	108239000	+	7462
chr10	127781100	127785100	+	25672
chr5	32753700	32757700	+	11393
chr1	84830400	84834400	+	958
chr2	162875100	162879100	+	5382
chr15	75719200	75723200	+	35191
chr11	114511900	114515900	+	28515
chr10	76615500	76619500	+	24756
chr4	133577900	133581900	+	10039
chr4	134916450	134920450	+	10134
chr10	117153400	117157400	+	25450
chr14	45943200	45947200	+	33274
chrX	103069000	103073000	+	42344
chr15	101819200	101823200	+	36075
chr3	101403400	101407400	+	7288
chr17	35381050	35385050	+	38440
chr7	35007500	35011500	+	16740
chr9	62653750	62657750	+	22290
chr7	29740100	29744100	+	16651
chr4	140264500	140268500	+	10482
chr4	140248100	140252100	+	10480
chr15	51817000	51821000	+	34834
chr9	107530500	107534500	+	23051
chr10	60910000	60914000	+	24401
chrX	70886450	70890450	+	42235
chr1	155338900	155342900	+	2002
chr5	122844800	122848800	+	12960
chr4	116327650	116331650	+	9321
chr11	59035700	59039700	+	26683
chr1	135493350	135497350	+	1671
chr18	35086450	35090450	+	39853
chr11	20014100	20018100	+	26022
chr9	65923000	65927000	+	22420
chr14	31349100	31353100	+	33153
chr4	55354450	55358450	+	8611
chr15	85161750	85165750	+	35626
chr6	34675100	34679100	+	14375
chr8	47290700	47294700	+	19453
chr16	20685500	20689500	+	36483
chr12	25399200	25403200	+	29232
chr2	9993400	9997400	+	2913
chr18	35778100	35782100	+	39886
chr17	88074150	88078150	+	39375
chr11	20094050	20098050	+	26031
chr2	144060200	144064200	+	4931
chr15	36718600	36722600	+	34663
chr17	88036800	88040800	+	39374
chr18	56869500	56873500	+	40211
chr9	62181300	62185300	+	22260
chr17	88377100	88381100	+	39394
chr7	118220350	118224350	+	17898
chr17	71341300	71345300	+	39014
chr17	71345900	71349900	+	39015
chr19	44363450	44367450	+	41645
chr19	44372800	44376800	+	41647
chr1	59748700	59752700	+	637
chr4	11078350	11082350	+	8121
chr3	121119000	121123000	+	7546
chr3	96353600	96357600	+	7158
chr7	29589800	29593800	+	16635
chr10	79162100	79166100	+	24823
chr17	33974100	33978100	+	38411
chr1	71701550	71705550	+	754
chr7	54092100	54096100	+	17024
chr16	87499700	87503700	+	37266
chr15	78926800	78930800	+	35334
chr4	136907800	136911800	+	10246
chr11	52179300	52183300	+	26500
chr5	136402900	136406900	+	13424
chr10	127499800	127503800	+	25658
chr4	151705100	151709100	+	10923
chr7	150233500	150237500	+	18689
chr9	57357600	57361600	+	22054
chr6	142460700	142464700	+	16143
chr7	13611550	13615550	+	16364
chr15	101925450	101929450	+	36081
chr19	7294700	7298700	+	40972
chr16	18241600	18245600	+	36432
chr11	52031600	52035600	+	26489
chr3	34543200	34547200	+	6407
chr3	93349900	93353900	+	7095
chr1	88244350	88248350	+	996
chr19	5481700	5485700	+	40878
chr1	72873550	72877550	+	791
chr16	90212100	90216100	+	37308
chr17	87817000	87821000	+	39355
chr4	118784600	118788600	+	9451
chr4	118808300	118812300	+	9457
chr4	118792100	118796100	+	9453
chr1	180272300	180276300	+	2403
chr15	31535000	31539000	+	34598
chr2	143735500	143739500	+	4905
chr9	72504000	72508000	+	22577
chr4	116353200	116357200	+	9323
chr11	33056100	33060100	+	26263
chr10	128066500	128070500	+	25684
chr17	45704700	45708700	+	38570
