chr11	99234217	99239217	-	0.037147	NM_027574	0
chr7	150811750	150816750	-	0.0371595	NM_175649	0
chr7	127811857	127816857	-	0.037244	NM_001040136	0
chr8	3746984	3751984	-	0.0372722	NM_133238	0
chr14	61925589	61930589	+	0.0373225	NM_177337	0
chr1	136183580	136188580	+	0.0373729	NM_031189	0
chr3	118262095	118267095	+	0.0373982	NM_170778	0
chr10	14436020	14441020	-	0.0374488	NM_029722	0
chr3	33040004	33045004	-	0.0374615	NM_001163516	0
chr16	22889114	22894114	+	0.037525	NM_013465	0
chr2	38568062	38573062	-	0.0375378	NM_139051	0
chr18	36684805	36689805	+	0.0375632	NM_172830	0
chr17	13250976	13255976	+	0.0378034	NM_009341	0
chr7	125774249	125779249	+	0.0378201	NM_028930	0
chr12	104893281	104898281	-	0.037833	NM_007618	0
chr10	106705886	106710886	+	0.0378524	NM_001033223	0
chr6	87051739	87056739	+	0.0378546	NM_001167938	0
chr17	82135717	82140717	-	0.0378554	NM_001112798	0
chr15	44617609	44622609	-	0.0378589	NM_001032727	0
chr2	172943026	172948026	-	0.0379235	NM_001081387	0
chr4	63404147	63409147	-	0.0379629	NM_177371	0
chr10	39704452	39709452	-	0.0379648	NM_001113385	0
chr12	82667461	82672461	-	0.038002	NM_020330	0
chr13	52624205	52629205	-	0.0381033	NM_001024474	0
chr9	97931586	97936586	-	0.0381374	NM_022319	0
chr2	85034856	85039856	-	0.0381461	NM_001033346	0
chr9	20619947	20624947	+	0.0381461	NM_001030290	0
chr7	20547760	20552760	+	0.038212	NM_027839	0
chr8	23731514	23736514	+	0.0383124	NM_145592	0
chr7	19569872	19574872	+	0.0384377	NM_194064	0
chr7	90730440	90735440	+	0.0384466	NM_177695	0
chr5	150211380	150216380	+	0.0384644	NM_027519	0
chr7	29952228	29957228	+	0.0385002	NM_182694	0
chr11	83404589	83409589	-	0.038518	NM_009139	0
chr9	44815673	44820673	-	0.038518	NM_007648	0
chr6	56317628	56322628	-	0.0385268	NM_001159956	0
chr4	15805410	15810410	+	0.0385852	NM_009788	0
chr2	151524743	151529743	+	0.0385987	NM_001160363	0
chr19	22764108	22769108	+	0.038638	NM_001035246	0
chr6	115081919	115086919	+	0.0387012	NM_013681	0
chr2	25068150	25073150	-	0.0387067	NM_028961	0
chr11	94835641	94840641	-	0.0387338	NM_009161	0
chr6	38610068	38615068	+	0.0387338	NM_001101507	0
chr14	44395304	44400304	-	0.0387504	NM_007894	0
chr5	128936937	128941937	-	0.0387881	NM_172885	0
chr5	121243539	121248539	-	0.0388085	NM_145210	0
chr10	127332590	127337590	+	0.038829	NM_027301	0
chr5	129457237	129462237	-	0.0389155	NM_001081388	0
chr19	38336271	38341271	+	0.0389303	NM_020278	0
chr1	135244250	135249250	+	0.038952	NM_031192	0
chr14	70474251	70479251	+	0.0390621	NM_018781	0
chr6	115199867	115204867	-	0.0390621	NM_080639	0
chr14	111152371	111157371	-	0.0391173	NM_175499	0
chr18	36354814	36359814	-	0.0391589	NM_001167891	0
chr15	85650163	85655163	-	0.0391838	NM_011105	0
chr12	104237098	104242098	+	0.0391844	NM_001081017	0
chr3	67317445	67322445	-	0.0392005	NM_001164763	0
chr7	51228430	51233430	+	0.0392279	NM_010116	0
chr1	5575573	5580573	+	0.0392283	NM_011011	0
chr7	31841953	31846953	+	0.0392837	NM_144556	0
chr5	108814391	108819391	+	0.039284	NM_008806	0
chr2	22474846	22479846	+	0.0393329	NM_008078	0
chr16	8423229	8428229	-	0.0393399	NM_029070	0
chr6	127834639	127839639	+	0.039424	NM_026743	0
chr2	158433493	158438493	+	0.0394381	NM_009508	0
chr2	171866966	171871966	-	0.0395226	NM_175631	0
chr18	38442055	38447055	-	0.0396004	NM_017378	0
chr5	35255563	35260563	+	0.0396075	NM_207277	0
chr1	72581138	72586138	-	0.0396312	NM_001045533	0
chr15	78424476	78429476	+	0.0396359	NM_028195	0
chr8	25932841	25937841	-	0.0396359	NM_007401	0
chr3	129523423	129528423	-	0.0396785	NM_009102	0
chr7	89795038	89800038	-	0.0396785	NM_177894	0
chr7	105984354	105989354	+	0.0396785	NM_009519	0
chr4	148014425	148019425	+	0.0399364	NM_001085505	0
chr7	54742952	54747952	-	0.0399543	NM_153101	0
chr6	124459638	124464638	+	0.0399569	NM_023143	0
chr4	140973693	140978693	+	0.0399652	NM_013868	0
chr1	168928547	168933547	+	0.0399821	NM_175461	0
chr16	57290964	57295964	-	0.0400231	NM_027651	0
chr17	35340296	35345296	-	0.0400231	NM_010735	0
chr10	75049125	75054125	+	0.0401101	NM_011820	0
chr10	20442874	20447874	-	0.0402073	NM_013875	0
chr19	22519697	22524697	+	0.0403179	NM_177341	0
chr18	20665804	20670804	+	0.0403933	NM_030596	0
chr4	149573244	149578244	-	0.0404031	NM_009802	0
chr18	40415014	40420014	+	0.0405215	NM_026135	0
chrX	8538101	8543101	-	0.0405324	NM_001085524	0
chr11	98559626	98564626	+	0.040581	NM_009971	0
chr7	54705509	54710509	-	0.0406315	NM_001172588	0
chr1	93215651	93220651	+	0.0406556	NM_001033292	0
chr15	42506341	42511341	-	0.0407104	NM_009640	0
chr4	106162848	106167848	-	0.0407604	NM_080458	0
chr19	20673471	20678471	+	0.0407983	NM_013467	0
chr10	76035392	76040392	+	0.0408206	NM_080845	0
chr11	68397538	68402538	+	0.0408809	NM_177779	0
chr19	34547625	34552625	-	0.0409112	NM_009890	0
chr9	57081362	57086362	+	0.0409566	NM_001014398	0
chr1	195066554	195071554	-	0.041063	NM_001044751	0
chr1	173141100	173146100	+	0.0410795	NM_009803	0
chr2	77355723	77360723	-	0.0410935	NM_001113400	0
chr8	112101072	112106072	-	0.0411241	NM_017370	0
chr1	40138612	40143612	+	0.0411853	NM_010555	0
chr9	69883895	69888895	-	0.0412257	NM_028087	0
chr4	141177749	141182749	-	0.0412467	NM_001013780	0
chr16	92319686	92324686	-	0.0412929	NM_029252	0
chr2	68417469	68422469	+	0.0413083	NM_177651	0
chr12	106839300	106844300	+	0.0413392	NM_007539	0
chr7	64763379	64768379	-	0.0413701	NM_176942	0
chr7	5993762	5998762	+	0.0413918	NM_031389	0
chr10	121882554	121887554	+	0.0414166	NM_016847	0
chr11	92957603	92962603	+	0.0414559	NM_028296	0
chr11	89278262	89283262	-	0.0415099	NM_172534	0
chr4	47217883	47222883	+	0.0415957	NM_009928	0
chr2	14148040	14153040	+	0.0416113	NM_008625	0
chr2	148267271	148272271	-	0.0416631	NM_010740	0
chr15	84152149	84157149	+	0.0416662	NM_022321	0
chr6	72250241	72255241	+	0.0416786	NM_147779	0
chr1	75444084	75449084	+	0.0417448	NM_183022	0
chr7	27217131	27222131	+	0.0418434	NM_172896	0
chr4	118925045	118930045	+	0.0418583	NM_153105	0
chr8	13560448	13565448	-	0.0419347	NM_025601	0
chr6	135066301	135071301	-	0.0419984	NM_053118	0
chr15	94232781	94237781	-	0.0420479	NM_001164786	0
chr3	94163365	94168365	+	0.0420623	NM_001136117	0
chr7	148460685	148465685	-	0.0420783	NM_001114322	0
chr14	31302342	31307342	-	0.0421377	NM_028981	0
chr9	105295617	105300617	-	0.0421424	NM_172461	0
chr8	71257041	71262041	-	0.0421477	NM_172753	0
chr3	19854053	19859053	+	0.0421478	NM_007752	0
chr4	52449120	52454120	+	27.0936	NM_008017	1
chr17	35975442	35980442	+	27.0992	NM_001010833	1
chr1	191549146	191554146	+	27.101	NM_008976	1
chr1	137208314	137213314	-	27.1407	NM_011590	1
chr15	55386867	55391867	-	27.1633	NM_026759	1
chr7	150732995	150737995	-	27.1714	NM_008672	1
chr12	88781845	88786845	+	27.1725	NM_026958	1
chr12	21421297	21426297	-	27.1883	NM_011739	1
chr3	121974331	121979331	+	27.2186	NM_153806	1
chr12	86112062	86117062	-	27.232	NM_023409	1
chr6	113551765	113556765	+	27.2771	NM_133937	1
chr2	94276304	94281304	-	27.2784	NM_007466	1
chr19	4959314	4964314	+	27.3174	NM_025553	1
chr11	80239116	80244116	+	27.3295	NM_178616	1
chr5	125340074	125345074	+	27.3562	NM_001081750	1
chr17	84102502	84107502	+	27.3693	NM_001171054	1
chr9	21804478	21809478	+	27.3787	NM_008925	1
chr2	3198559	3203559	+	27.3821	NM_008708	1
chr4	147962621	147967621	+	27.4017	NM_009272	1
chr5	100405957	100410957	-	27.4081	NM_001077265	1
chr4	129494722	129499722	+	27.4286	NM_008974	1
chr4	155075923	155080923	+	27.4595	NM_026899	1
chr10	43295974	43300974	+	27.4661	NM_009846	1
chr9	66895020	66900020	-	27.5405	NM_024427	1
chr10	116812029	116817029	-	27.5476	NM_001013391	1
chr8	86236097	86241097	+	27.5547	NM_197982	1
chr5	31208161	31213161	-	27.5654	NM_024460	1
chr13	69748121	69753121	+	27.608	NM_145354	1
chr14	105574544	105579544	-	27.6155	NM_134077	1
chr8	34839538	34844538	+	27.6381	NM_026584	1
chr15	77757424	77762424	-	27.6552	NM_019913	1
chr2	29742239	29747239	+	27.6592	NM_001113213	1
chr16	10991214	10996214	-	27.6606	NM_019980	1
chr9	44184572	44189572	+	27.7052	NM_021395	1
chr12	111682388	111687388	+	27.7214	NM_001135001	1
chr15	102499478	102504478	-	27.7332	NM_026468	1
chr16	84733426	84738426	-	27.7635	NM_017404	1
chr4	21771729	21776729	+	27.8268	NM_025669	1
chr10	122631979	122636979	-	27.8448	NM_027604	1
chr8	27124073	27129073	-	27.8471	NM_008033	1
chr11	69801871	69806871	+	27.9737	NM_019749	1
chr2	23009065	23014065	+	27.9786	NM_013771	1
chr18	85017805	85022805	+	27.9883	NM_025797	1
chr1	166386486	166391486	-	28.0073	NM_009721	1
chrX	147449836	147454836	-	28.0099	NM_001168600	1
chr1	58640442	58645442	+	28.0614	NM_025597	1
chr11	21469937	21474937	-	28.0797	NM_008618	1
chr4	155557244	155562244	-	28.1329	NM_021604	1
chr15	84019662	84024662	+	28.1353	NM_178614	1
chr7	134167993	134172993	-	28.1458	NM_010772	1
chr2	103635235	103640235	-	28.1531	NM_001111290	1
chr4	108670409	108675409	+	28.1689	NM_146150	1
chr3	129232303	129237303	+	28.1711	NM_130450	1
chr16	32605981	32610981	+	28.2357	NM_011638	1
chr1	13648590	13653590	-	28.2389	NM_145381	1
chr1	135973732	135978732	-	28.2643	NM_007570	1
chr5	45881612	45886612	+	28.3025	NM_024434	1
chr1	120521521	120526521	+	28.3087	NM_023755	1
chr14	55234832	55239832	-	28.3206	NM_011186	1
chr17	32419068	32424068	-	28.3354	NM_020508	1
chr4	140514185	140519185	+	28.3518	NM_023374	1
chr5	89102605	89107605	-	28.358	NM_001098476	1
chr17	27690597	27695597	+	28.3713	NM_001166476	1
chr6	28427347	28432347	+	28.3866	NM_019776	1
chr3	132344843	132349843	-	28.4138	NM_007926	1
chr4	129217890	129222890	-	28.4175	NM_008228	1
chr4	124389104	124394104	+	28.4227	NM_029157	1
chr11	97561747	97566747	+	28.4342	NM_011971	1
chr6	87961684	87966684	-	28.4649	NM_009005	1
chr7	97127486	97132486	-	28.4883	NM_021876	1
chr17	26230415	26235415	-	28.4891	NM_019731	1
chr7	53125209	53130209	+	28.5264	NM_133950	1
chr6	29295118	29300118	+	28.5314	NM_007594	1
chr19	47926478	47931478	+	28.5373	NM_010362	1
chr19	8890890	8895890	+	28.564	NM_001081196	1
chr19	24297444	24302444	-	28.5749	NM_011597	1
chr4	137857652	137862652	+	28.5784	NM_007838	1
chr3	88354637	88359637	+	28.5909	NM_033526	1
chr11	17109592	17114592	-	28.5937	NM_025443	1
chr1	182820249	182825249	+	28.5972	NM_177099	1
chr11	101300558	101305558	+	28.6191	NM_011289	1
chr5	31354183	31359183	+	28.6523	NM_023525	1
chr7	13861174	13866174	+	28.6562	NM_010715	1
chr8	122362479	122367479	-	28.6852	NM_028071	1
chr2	3428086	3433086	-	28.7059	NM_015765	1
chr2	26787031	26792031	-	28.7188	NM_011512	1
chr2	174152589	174157589	+	28.7476	NM_201616	1
chr3	127254267	127259267	-	28.7493	NM_138593	1
chr8	13336673	13341673	+	28.769	NM_009361	1
chr5	77736508	77741508	+	28.7832	NM_153798	1
chr9	77762171	77767171	+	28.8393	NM_134255	1
chr5	76609904	76614904	+	28.852	NM_011626	1
chr5	100944327	100949327	+	28.8707	NM_012001	1
chr6	119365501	119370501	-	28.8772	NM_197985	1
chr14	73783078	73788078	-	28.8797	NM_008410	1
chr11	100597444	100602444	-	28.9042	NM_024456	1
chr9	22191650	22196650	-	28.9569	NM_028390	1
chr19	45822053	45827053	-	28.9787	NM_008723	1
chr13	24851806	24856806	-	29.0121	NM_020567	1
chr2	91769950	91774950	-	29.0527	NM_001012336	1
chr5	24081177	24086177	-	29.0675	NM_013853	1
chr6	137680602	137685602	+	29.0675	NM_011499	1
chr11	3164389	3169389	-	29.0713	NM_007879	1
chr2	26241867	26246867	+	29.1023	NM_173180	1
chr14	14951418	14956418	-	29.107	NM_025550	1
chr7	35172559	35177559	-	29.1078	NM_025948	1
chr3	102859207	102864207	+	29.1668	NM_010937	1
chr3	32262587	32267587	-	29.1844	NM_009517	1
chr12	29318818	29323818	-	29.1947	NM_011300	1
chr6	122285033	122290033	-	29.1974	NM_001042623	1
chr8	82160574	82165574	+	29.1981	NM_001081164	1
chr7	137688895	137693895	-	29.1988	NM_001162855	1
chr7	149842709	149847709	-	29.205	NM_010514	1
chr8	86116390	86121390	-	29.2559	NM_027179	1
chr3	32604467	32609467	+	29.2837	NM_019673	1
chr18	24759461	24764461	+	29.3265	NM_021448	1
chr4	106581074	106586074	+	29.3474	NM_023672	1
chr5	122950234	122955234	-	29.3583	NM_001110140	1
chr11	69569725	69574725	-	29.387	NM_009089	1
chr2	121970422	121975422	+	29.3965	NM_009735	1
chr3	129532074	129537074	-	29.4105	NM_026578	1
chr12	33502199	33507199	+	29.4402	NM_021524	1
chr11	102044570	102049570	-	29.5046	NM_172947	1
chr10	25125177	25130177	+	29.5337	NM_013511	1
chr15	34009473	34014473	+	29.5631	NM_026002	1
chr4	149608432	149613432	+	29.5858	NM_001025388	1
chr6	131336468	131341468	-	29.5864	NM_139117	1
chr16	56027830	56032830	-	29.5895	NM_001024622	1
chrX	70959514	70964514	-	29.5902	NM_012060	1
chr5	137972457	137977457	-	29.6199	NM_010312	1
chr15	38006608	38011608	-	29.6346	NM_001081359	1
chr11	68502416	68507416	+	29.637	NM_175260	1
chr8	96558939	96563939	-	29.6471	NM_026623	1
chr11	58750408	58755408	-	29.6527	NM_022423	1
chr7	52468122	52473122	+	29.7087	NM_011565	1
chr8	34760709	34765709	+	29.7357	NM_010344	1
chr7	53286065	53291065	+	29.7404	NM_153057	1
chrX	35950834	35955834	+	29.7711	NM_026902	1
chr1	82833057	82838057	+	29.8159	NM_010472	1
chr11	93827835	93832835	-	29.8597	NM_008704	1
chr10	81019304	81024304	+	29.8939	NM_010347	1
chr5	77691518	77696518	+	29.9052	NM_011263	1
chr10	126700454	126705454	+	29.9139	NM_027151	1
chr5	150436890	150441890	-	29.946	NM_013559	1
chr7	134359959	134364959	-	29.959	NM_017461	1
chr4	41220168	41225168	-	29.9727	NM_026872	1
chrX	91785413	91790413	-	29.9874	NM_019791	1
chr9	20755317	20760317	-	30.0018	NM_010066	1
chr11	115279233	115284233	-	30.0197	NM_027862	1
chr12	31947158	31952158	+	30.0204	NM_008482	1
chr4	120240881	120245881	-	30.0225	NM_016748	1
chr3	51216937	51221937	+	30.0888	NM_053089	1
chr13	38618329	38623329	-	30.1076	NM_145367	1
chr6	88846774	88851774	-	30.1254	NM_008564	1
chr5	145898958	145903958	-	30.1329	NM_001033313	1
chr8	86087656	86092656	+	30.1442	NM_025843	1
chr17	46764453	46769453	-	30.1675	NM_175168	1
chr14	20567478	20572478	+	30.2127	NM_008695	1
chr18	42668140	42673140	+	30.247	NM_001039474	1
chrX	136988141	136993141	+	30.2521	NM_021463	1
chr1	184210890	184215890	-	30.275	NM_007853	1
chr10	57906599	57911599	+	30.2908	NM_011240	1
chr2	164385215	164390215	+	30.3122	NM_026323	1
chr3	104588951	104593951	+	30.3273	NM_007484	1
chr6	124777193	124782193	+	30.3323	NM_013538	1
chr6	88466794	88471794	-	30.3496	NM_016906	1
chr6	87799100	87804100	-	30.362	NM_001109746	1
chr17	24386354	24391354	-	30.3778	NM_007634	1
chr6	33196149	33201149	+	30.3904	NM_009148	1
chr11	102876461	102881461	-	30.3989	NM_026551	1
chr18	38575628	38580628	+	30.4009	NM_022996	1
chr10	21711471	21716471	+	30.4205	NM_011361	1
chr12	111836604	111841604	+	30.4334	NM_030238	1
chr15	75909300	75914300	-	30.4502	NM_001164600	1
chr6	29557607	29562607	-	30.4892	NM_177296	1
chr1	78483421	78488421	-	30.5097	NM_011811	1
chr2	125682754	125687754	-	30.5662	NM_009939	1
chr12	79960058	79965058	+	30.57	NM_026114	1
chr5	53944017	53949017	+	30.6276	NM_001080928	1
chr13	54688591	54693591	+	30.6787	NM_025933	1
chr3	89854437	89859437	-	30.6818	NM_001165984	1
chr6	124913415	124918415	-	30.6912	NM_012003	1
chr1	30918101	30923101	-	30.6976	NM_001081080	1
chr10	12725255	12730255	+	30.7121	NM_175102	1
chr7	91825861	91830861	-	30.7251	NM_022985	1
chr3	95672542	95677542	-	30.741	NM_078479	1
chr18	67931529	67936529	+	30.7579	NM_001039088	1
chr17	27268836	27273836	-	30.8051	NM_026063	1
chrX	148447970	148452970	+	30.8264	NM_019710	1
chr17	33820403	33825403	-	30.8486	NM_001109913	1
chr6	136774737	136779737	-	30.8652	NM_021714	1
chr9	69298489	69303489	+	30.8764	NM_007585	1
chr10	77873788	77878788	-	30.8788	NM_010925	1
chr4	116298102	116303102	-	30.8807	NM_001081475	1
chr9	20952350	20957350	-	30.8873	NM_016742	1
chr1	90596766	90601766	-	30.8921	NM_177305	1
chr9	108164067	108169067	-	30.9195	NM_010017	1
chr13	30635185	30640185	-	30.9207	NM_025710	1
chr17	29166617	29171617	+	30.9436	NM_013663	1
chr7	138006423	138011423	+	30.9536	NM_133942	1
chr2	69042214	69047214	-	30.967	NM_025565	1
chr6	52660722	52665722	+	31.0097	NM_025816	1
chrX	71030236	71035236	-	31.0428	NM_008323	1
chr2	119441033	119446033	+	31.1127	NM_133851	1
chr15	25341519	25346519	-	31.1438	NM_027395	1
chr6	29414782	29419782	+	31.1558	NM_025381	1
chr2	84488667	84493667	-	31.1738	NM_001085453	1
chr7	148065292	148070292	+	31.1762	NM_011875	1
chr2	130108163	130113163	-	31.2186	NM_130884	1
chr8	32277196	32282196	-	31.2243	NM_026453	1
chr12	60164905	60169905	+	31.2275	NM_008891	1
chr10	128343921	128348921	+	31.3011	NM_007653	1
chr16	36078360	36083360	+	31.3039	NM_001159422	1
chr2	109728034	109733034	+	31.3066	NM_011699	1
chr9	103204656	103209656	+	31.3246	NM_176979	1
chr19	46147352	46152352	+	31.3491	NM_001039351	1
chr5	88980507	88985507	+	31.3526	NM_023054	1
chrX	133273891	133278891	-	31.3639	NM_001168229	1
chr13	46821218	46826218	-	31.366	NM_175749	1
chr10	75234119	75239119	-	31.4251	NM_010027	1
chr5	138599329	138604329	+	31.4479	NM_012002	1
chr2	174152592	174157592	+	31.4615	NM_001077510	1
chr7	109587208	109592208	+	31.6068	NM_009103	1
chr19	30247908	30252908	-	31.6468	NM_138595	1
chr7	73202221	73207221	+	31.6637	NM_021336	1
chr12	32034302	32039302	-	31.7371	NM_007861	1
chr10	77065978	77070978	+	31.8188	NM_019929	1
chr2	90891172	90896172	+	31.8534	NM_008948	1
chr8	98410265	98415265	-	31.8796	NM_010325	1
chr2	118303432	118308432	-	31.8913	NM_009273	1
chr11	69390860	69395860	+	31.8946	NM_011640	1
chr1	10025979	10030979	-	31.8953	NM_013715	1
chr11	69443472	69448472	+	31.9021	NM_011814	1
chr19	5422916	5427916	-	31.9425	NM_024176	1
chr11	97139890	97144890	-	31.95	NM_008942	1
chr14	21745654	21750654	+	31.9559	NM_009502	1
chr7	20353881	20358881	-	31.9646	NM_020486	1
chr14	57395153	57400153	-	31.9761	NM_025682	1
chr14	62056784	62061784	-	31.9766	NM_008466	1
chr1	4794973	4799973	+	31.9918	NM_008866	1
chr4	134476539	134481539	+	32.0144	NM_023665	1
chr17	35115804	35120804	+	32.0349	NM_001110101	1
chr15	102153546	102158546	+	32.065	NM_027044	1
chr16	36069601	36074601	-	32.0727	NM_027342	1
chr4	86218576	86223576	+	32.0802	NM_178376	1
chr9	54708561	54713561	+	32.0843	NM_022655	1
chr5	93633521	93638521	-	32.0859	NM_017367	1
chr7	86291946	86296946	-	32.0947	NM_008594	1
chr2	154479761	154484761	+	32.0988	NM_029362	1
chr10	127928881	127933881	-	32.1056	NM_010860	1
chr15	99220377	99225377	+	32.1421	NM_026669	1
chr11	69732888	69737888	-	32.1693	NM_181582	1
chr14	57284084	57289084	+	32.1961	NM_023773	1
chr5	73681032	73686032	+	32.1988	NM_023429	1
chr16	22264002	22269002	-	32.2581	NM_009186	1
chr7	121396194	121401194	-	32.3111	NM_033370	1
chr15	102179190	102184190	-	32.3465	NM_153416	1
chr3	68846664	68851664	-	32.3691	NM_025863	1
chr19	41983360	41988360	+	32.3941	NM_023418	1
chr18	63850013	63855013	-	32.4238	NM_016792	1
chr5	143719033	143724033	+	32.4821	NM_007984	1
chr2	34624609	34629609	+	32.4938	NM_001163434	1
chr11	59651269	59656269	-	32.6008	NM_011991	1
chr8	8688537	8693537	-	32.6124	NM_176849	1
chr2	170318927	170323927	+	32.6374	NM_001013369	1
chr11	102886875	102891875	+	32.6553	NM_008707	1
chr18	6762202	6767202	+	32.6658	NM_181070	1
chr10	62340762	62345762	-	32.6953	NM_027384	1
chr1	71600729	71605729	+	32.7191	NM_026195	1
chr17	35256392	35261392	-	32.72	NM_009975	1
chr11	106115116	106120116	-	32.7238	NM_025310	1
chr5	108491760	108496760	+	32.7673	NM_013827	1
chr6	66482461	66487461	+	32.7764	NM_019499	1
chr2	117934657	117939657	+	32.7868	NM_011580	1
chr7	3287555	3292555	+	32.7905	NM_016969	1
chr7	13618126	13623126	-	32.8098	NM_026885	1
chr4	86501271	86506271	-	32.8461	NM_009096	1
chr9	115217539	115222539	-	32.8529	NM_024222	1
chr17	27690548	27695548	+	32.9356	NM_016660	1
chr11	120457679	120462679	-	32.9472	NM_011568	1
chr5	21288100	21293100	+	32.9636	NM_011188	1
chr17	10510226	10515226	-	32.9774	NM_001159517	1
chr4	40892585	40897585	+	33.0369	NM_029814	1
chr11	30117772	30122772	-	33.0869	NM_175836	1
chr17	26695456	26700456	+	33.1001	NM_026170	1
chr18	42419725	42424725	-	33.1493	NM_134137	1
chr11	98540867	98545867	+	33.1562	NM_009439	1
chr6	143112749	143117749	+	33.1775	NM_029250	1
chr2	146835795	146840795	+	33.2002	NM_011917	1
chr15	12248250	12253250	+	33.2337	NM_025673	1
chr10	79724735	79729735	+	33.2748	NM_001122604	1
chr8	113554866	113559866	+	33.2934	NM_146217	1
chr17	24548619	24553619	+	33.3432	NM_001080127	1
chr17	47727415	47732415	+	33.385	NM_007632	1
chr14	67689266	67694266	-	33.4344	NM_028032	1
chr7	104842200	104847200	+	33.5103	NM_023671	1
chr7	97275741	97280741	+	33.5136	NM_146194	1
chr1	173175243	173180243	-	33.5341	NM_153064	1
chr7	121259295	121264295	-	33.5761	NM_025846	1
chr19	45855781	45860781	-	33.6633	NM_023799	1
chr13	34220223	34225223	-	33.7084	NM_023716	1
chr19	43597095	43602095	-	33.7195	NM_010324	1
chr17	24304374	24309374	-	33.8107	NM_009729	1
chr2	29986390	29991390	+	33.8407	NM_146252	1
chr9	31017400	31022400	-	33.8528	NM_001102455	1
chr10	61108368	61113368	+	33.8816	NM_026438	1
chr4	48595064	48600064	+	33.9148	NM_021436	1
chr9	71331790	71336790	-	33.9179	NM_178602	1
chr11	95169515	95174515	-	33.9228	NM_177619	1
chr17	71962554	71967554	+	33.9231	NM_175639	1
chr10	79867566	79872566	-	33.926	NM_025650	1
chr4	106848234	106853234	+	33.9332	NM_029565	1
chr14	55134307	55139307	-	34.0017	NM_013768	1
chr10	95024801	95029801	-	34.0077	NM_027722	1
chr7	28833111	28838111	-	34.0306	NM_011874	1
chr15	78968796	78973796	+	34.0381	NM_027231	1
chr8	73194129	73199129	+	34.056	NM_015816	1
chr11	101112056	101117056	+	34.1099	NM_026776	1
chr2	162754243	162759243	+	34.2578	NM_026499	1
chr8	129467730	129472730	-	34.2643	NM_024214	1
chrX	93288383	93293383	+	34.2818	NM_010833	1
chr17	66448831	66453831	-	34.2881	NM_028388	1
chr1	153188627	153193627	+	34.3247	NM_054102	1
chr4	134021234	134026234	+	34.3372	NM_019641	1
chr6	28370639	28375639	+	34.3374	NM_007480	1
chr3	107497466	107502466	-	34.3563	NM_145542	1
chr2	129021508	129026508	+	34.363	NM_015747	1
chr14	31945038	31950038	+	34.4015	NM_027289	1
chr5	147886116	147891116	+	34.4197	NM_009087	1
chr5	130361340	130366340	-	34.4363	NM_024166	1
chr7	26537739	26542739	-	34.4804	NM_144922	1
chr7	134402181	134407181	-	34.5348	NM_023203	1
chr9	97009460	97014460	-	34.5433	NM_138756	1
chr13	73463930	73468930	-	34.5572	NM_010888	1
chr3	69522976	69527976	+	34.5938	NM_133787	1
chr14	99694909	99699909	+	34.5949	NM_009769	1
chr5	115606185	115611185	-	34.6721	NM_175403	1
chr16	13777791	13782791	+	34.689	NM_001039521	1
chr8	73288562	73293562	-	34.6967	NM_023065	1
chr3	157194360	157199360	+	34.707	NM_017381	1
chr7	16529457	16534457	-	34.7132	NM_133831	1
chr16	16980474	16985474	+	34.7417	NM_001038663	1
chrX	49516100	49521100	-	34.7722	NM_008150	1
chr15	81699892	81704892	+	34.7759	NM_080633	1
chr2	71047069	71052069	+	34.8218	NM_010064	1
chr6	119986673	119991673	-	34.943	NM_198703	1
chr18	34781589	34786589	+	34.9722	NM_009004	1
chr15	11327413	11332413	-	34.9896	NM_033074	1
chr1	152236967	152241967	+	35.0375	NM_133780	1
chr10	79141939	79146939	+	35.083	NM_177613	1
chr19	47163115	47168115	-	35.0853	NM_023211	1
chr19	37447892	37452892	+	35.0918	NM_010615	1
chr1	136453754	136458754	+	35.1011	NM_152895	1
chr5	77400725	77405725	+	35.135	NM_025691	1
chr8	77630426	77635426	+	35.1559	NM_008566	1
chr16	16980474	16985474	+	35.2135	NM_011949	1
chr6	8207141	8212141	-	35.2486	NM_026632	1
chr15	81558349	81563349	-	35.3422	NM_001146174	1
chr9	96262718	96267718	-	35.3564	NM_007502	1
chr1	15792738	15797738	+	35.3955	NM_009352	1
chr2	11522826	11527826	-	35.4067	NM_152824	1
chr5	114356715	114361715	-	35.429	NM_011779	1
chr17	47823335	47828335	-	35.4325	NM_025365	1
chr13	81919290	81924290	+	35.4912	NM_007684	1
chr10	85418538	85423538	-	35.6075	NM_145422	1
chr2	29818079	29823079	+	35.656	NM_001076554	1
chr10	36691349	36696349	+	35.6658	NM_008229	1
chr1	174009659	174014659	+	35.6706	NM_009938	1
chr4	137147103	137152103	+	35.6716	NM_130879	1
chr11	94181225	94186225	-	35.6725	NM_026313	1
chr9	98461149	98466149	+	35.681	NM_015827	1
chr7	140898015	140903015	+	35.7074	NM_025392	1
chr13	58314953	58319953	-	35.7493	NM_152234	1
chr17	28757399	28762399	-	35.7551	NM_016795	1
chr4	133156083	133161083	-	35.8105	NM_018754	1
chr7	140313166	140318166	-	35.8137	NM_009980	1
chr13	51737600	51742600	+	35.841	NM_025415	1
chrX	7246404	7251404	-	35.915	NM_019755	1
chr14	51541695	51546695	+	35.9503	NM_009687	1
chr2	168030562	168035562	-	35.9984	NM_009628	1
chr12	101434750	101439750	+	36.0017	NM_009790	1
chr10	127526838	127531838	+	36.0155	NM_054078	1
