gname	gchrom	gstart	gend	log.FPRM	strand	status	echrom	estart	end	gid	eid	prob	log.p.value.correct
NM_178337	chr13	14090217	14131867	2.19579689201169	-	1	chr13	14125400	14127400	6843	7400	0.932203389830508	23.0429299282664
NM_011593	chrX	20447291	20451863	2.22908924114876	+	1	chrX	20368400	20370400	6958	33045	0.932203389830508	23.0429299282664
NM_025717	chr19	4756524	4765940	2.2847917257822	+	1	chr19	4849100	4851100	7178	16159	0.932203389830508	23.0429299282664
NM_001160412	chr8	44268475	44279236	2.35458913474084	+	1	chr8	44248400	44250400	7427	30418	0.932203389830508	23.0429299282664
NM_028766	chr6	91423744	91438452	2.35870074112053	+	1	chr6	91418450	91420450	7446	27086	0.932203389830508	23.0429299282664
NM_212450	chr2	121782188	121839322	2.36509029834544	+	1	chr2	121891100	121893100	7465	16732	0.932203389830508	23.0429299282664
NM_023232	chr5	123961338	123974173	2.42066141896995	-	1	chr5	124010600	124012600	7670	23800	0.932203389830508	23.0429299282664
NM_026165	chr18	31739821	31769556	2.45025481672161	-	1	chr18	31914100	31916100	7765	14410	0.932203389830508	23.0429299282664
NM_009146	chr3	116564597	116606668	2.47824282910574	+	1	chr3	116426700	116428700	7866	19411	0.932203389830508	23.0429299282664
NM_029334	chr12	99985177	100025982	3.00770036932984	+	1	chr12	99935900	99937900	9334	7174	0.932203389830508	23.0429299282664
NM_025285	chr3	8509526	8561604	3.9997664477259	+	1	chr3	8461600	8463600	10632	20330	0.932203389830508	23.0429299282664
NM_010028	chrX	12858147	12871109	4.32668964926088	+	1	chrX	12851200	12853200	10804	32965	0.932203389830508	23.0429299282664
NM_013686	chr17	13109330	13117933	4.89721273771683	+	1	chr17	13195600	13197600	10967	12704	0.932203389830508	23.0429299282664
NM_175488	chr10	93003376	93047071	-1.26997372758576	+	0	chr10	92904800	92906800	3538	1617	0.610169491525424	22.9140653870161
NM_001163670	chr7	149684740	149701913	-1.09799547893435	+	0	chr7	149738300	149740300	3789	28070	0.610169491525424	22.9140653870161
NM_001039484	chr1	174271340	174304216	-1.08595572198654	+	0	chr1	174204300	174206300	3809	4587	0.610169491525424	22.9140653870161
NM_010143	chr16	21204867	21223377	1.59818078809814	+	1	chr16	21149000	21151000	4528	11715	0.610169491525424	22.9140653870161
NM_027711	chr13	96397131	96661877	1.60139364388948	-	1	chr13	96669500	96671500	4551	8473	0.610169491525424	22.9140653870161
NM_023637	chr7	29527009	29538873	1.72002355331802	+	1	chr7	29409300	29411300	5016	28429	0.610169491525424	22.9140653870161
NM_023637	chr7	29527009	29538873	1.72002355331802	+	1	chr7	29615000	29617000	5016	28439	0.610169491525424	22.9140653870161
NM_028763	chr15	79654327	79664763	1.74253771193571	-	1	chr15	79526900	79528900	5104	10839	0.610169491525424	22.9140653870161
NM_013837	chr5	130549195	130611599	1.90094416338535	+	1	chr5	130447500	130449500	5707	23974	0.610169491525424	22.9140653870161
NM_053068	chr15	72920841	72924505	2.14177294141593	+	1	chr15	73059200	73061200	6649	10569	0.610169491525424	22.9140653870161
NM_007460	chr10	80169722	80204956	2.19639868082201	-	1	chr10	80059250	80061250	6845	1385	0.610169491525424	22.9140653870161
NM_028945	chr14	28242032	28296740	2.37554740913446	+	1	chr14	28311700	28313700	7499	9022	0.610169491525424	22.9140653870161
NM_011885	chr7	29524659	29526800	2.62082789277722	-	1	chr7	29606050	29608050	8330	28438	0.610169491525424	22.9140653870161
NM_009832	chr12	109417947	109441569	2.90368277195584	+	1	chr12	109444400	109446400	9092	6033	0.610169491525424	22.9140653870161
NM_144514	chr11	22799727	22882284	2.93733485717318	-	1	chr11	22734000	22736000	9182	2762	0.610169491525424	22.9140653870161
NM_024221	chr14	8998504	9005506	3.18112411220516	-	1	chr14	8995700	8997700	9678	9767	0.610169491525424	22.9140653870161
NM_001102455	chr9	30957141	31019400	3.52202171381032	-	1	chr9	31079850	31081850	10187	31826	0.610169491525424	22.9140653870161
NM_025554	chr10	79498697	79502404	3.92597719133354	-	1	chr10	79541750	79543750	10585	1352	0.610169491525424	22.9140653870161
NM_023871	chr2	29917562	29927314	4.08334259526014	+	1	chr2	29994700	29996700	10686	18234	0.610169491525424	22.9140653870161
NM_001081192	chr9	58671318	58708762	-2.84294766924029	+	0	chr9	58683900	58685900	1493	32320	0.728813559322034	22.8888944300201
NM_009509	chr1	74455957	74482134	-2.55453072043924	+	0	chr1	74447550	74449550	1812	13474	0.728813559322034	22.8888944300201
NM_198960	chr4	126393246	126413513	-2.03533279445378	-	0	chr4	126518700	126520700	2450	21195	0.728813559322034	22.8888944300201
NM_198960	chr4	126393246	126413513	-2.03533279445378	-	0	chr4	126545600	126547600	2450	21196	0.728813559322034	22.8888944300201
NM_153595	chr10	86175509	86194396	-1.82816000282867	+	0	chr10	86232650	86234650	2739	1539	0.728813559322034	22.8888944300201
NM_001164424	chr18	80452964	80471885	-1.18008051190633	+	0	chr18	80304400	80306400	3670	15156	0.728813559322034	22.8888944300201
NM_178689	chr19	59017914	59045911	-1.12945610618825	+	0	chr19	59052450	59054450	3733	16345	0.728813559322034	22.8888944300201
NM_172581	chr12	85686266	85702771	-0.927761267653516	-	0	chr12	85687300	85689300	4039	7009	0.728813559322034	22.8888944300201
NM_001164834	chr5	110768830	110772054	-0.829986896799949	-	0	chr5	110868500	110870500	4209	23256	0.728813559322034	22.8888944300201
NM_001099303	chr4	108040381	108055954	-0.762769535844543	-	0	chr4	108020800	108022800	4336	20784	0.728813559322034	22.8888944300201
NM_001099628	chr12	4924158	5054216	1.78493288771911	+	1	chr12	5007500	5009500	5273	6559	0.728813559322034	22.8888944300201
NM_001113416	chr1	121491400	121545577	1.79336651057844	-	1	chr1	121445000	121447000	5307	2717	0.728813559322034	22.8888944300201
NM_016910	chr11	85124755	85160573	1.85073567432835	+	1	chr11	85174900	85176900	5537	5133	0.728813559322034	22.8888944300201
NM_175126	chr2	152237691	152240780	1.8850995277992	-	1	chr2	152183600	152185600	5649	17078	0.728813559322034	22.8888944300201
NM_030597	chr17	35119074	35122838	2.15808981604453	+	1	chr17	35038300	35040300	6704	13350	0.728813559322034	22.8888944300201
NM_026365	chr6	113392628	113398221	2.24305374833229	+	1	chr6	113307600	113309600	7022	25573	0.728813559322034	22.8888944300201
NM_134011	chr11	6515600	6526070	2.29100227035097	-	1	chr11	6516450	6518450	7197	4256	0.728813559322034	22.8888944300201
NM_027016	chr3	30691797	30720185	2.78966090958893	+	1	chr3	30556400	30558400	8807	19906	0.728813559322034	22.8888944300201
NM_007896	chr2	153567022	153599050	2.88526429252788	+	1	chr2	153423600	153425600	9045	17133	0.728813559322034	22.8888944300201
NM_025804	chr8	125897652	125927712	2.92420941864198	+	1	chr8	125944600	125946600	9150	29814	0.728813559322034	22.8888944300201
NM_172722	chr5	121847990	121890122	2.94669957997668	+	1	chr5	121886900	121888900	9202	23691	0.728813559322034	22.8888944300201
NM_027352	chr2	70499565	70529782	3.1014202355954	+	1	chr2	70616900	70618900	9528	18805	0.728813559322034	22.8888944300201
NM_008672	chr7	150699483	150734995	3.30216494953071	-	1	chr7	150704500	150706500	9888	28099	0.728813559322034	22.8888944300201
NM_008672	chr7	150699483	150734995	3.30216494953071	-	1	chr7	150773400	150775400	9888	28100	0.728813559322034	22.8888944300201
NM_012001	chr5	100947327	100976820	3.36282724000369	+	1	chr5	100852100	100854100	9975	23109	0.728813559322034	22.8888944300201
NM_010066	chr9	20711652	20757317	3.40125737986223	-	1	chr9	20768600	20770600	10030	31712	0.728813559322034	22.8888944300201
NM_001122737	chr7	149836672	149843386	3.7180231216553	-	1	chr7	149722900	149724900	10399	28069	0.728813559322034	22.8888944300201
NM_008563	chr1	20793094	20810294	3.82021687925093	-	1	chr1	20765400	20767400	10495	5794	0.728813559322034	22.8888944300201
NM_026560	chr4	124595708	124614161	3.85255958415732	-	1	chr4	124487700	124489700	10520	21138	0.728813559322034	22.8888944300201
NM_001113486	chr11	117060974	117223639	1.9617230351914	+	1	chr11	116978700	116980700	5952	2304	0.491525423728814	22.7506446857695
NM_054043	chr11	88152883	88579543	2.86997628823701	-	1	chr11	88532400	88534400	9005	5292	0.491525423728814	22.7506446857695
NM_010926	chr8	123177813	123192012	2.02695674826547	-	1	chr8	123180200	123182200	6213	29678	0.525423728813559	22.681215389206
NM_001083120	chr1	183834575	183950111	2.08063083419105	-	1	chr1	183937300	183939300	6424	5045	0.525423728813559	22.681215389206
NM_172595	chr13	114584715	114947669	2.60142963265194	+	1	chr13	114628550	114630550	8267	7332	0.525423728813559	22.681215389206
NM_153774	chr1	137278891	137327068	2.74140760475621	-	1	chr1	137356300	137358300	8683	3294	0.525423728813559	22.681215389206
NM_007377	chr11	119868631	119908029	-1.55897771497545	-	0	chr11	119816500	119818500	3127	2491	0.559322033898305	22.667958154303
NM_021294	chr11	76031114	76032167	-1.24276907423466	+	0	chr11	76173700	76175700	3581	4697	0.559322033898305	22.667958154303
NM_001005865	chr8	42076265	42127265	-0.892164133097921	-	0	chr8	42107500	42109500	4100	30395	0.559322033898305	22.667958154303
NM_138956	chr10	120847406	120913306	2.43545376606847	-	1	chr10	120890400	120892400	7721	219	0.559322033898305	22.667958154303
NM_010148	chr11	61330750	61393153	2.47593317498889	-	1	chr11	61342400	61344400	7861	4131	0.559322033898305	22.667958154303
NM_138669	chr11	119149676	119161357	3.11134851897055	-	1	chr11	119137000	119139000	9549	2449	0.559322033898305	22.667958154303
NM_001171054	chr17	84105502	84192216	3.30942194727796	+	1	chr17	84135100	84137100	9898	14061	0.559322033898305	22.667958154303
NM_008594	chr7	86278653	86293946	3.46869090746971	-	1	chr7	86437700	86439700	10130	29042	0.559322033898305	22.667958154303
NM_177243	chr1	133640598	133666982	-4.18674936671971	+	0	chr1	133509600	133511600	318	3000	0.576271186440678	22.6643055800924
NM_177243	chr1	133640598	133666982	-4.18674936671971	+	0	chr1	133609500	133611500	318	3005	0.576271186440678	22.6643055800924
NM_145379	chr7	152486813	152495462	-2.89776381193182	+	0	chr7	152362700	152364700	1432	28155	0.576271186440678	22.6643055800924
NM_029305	chr2	154374639	154375784	-1.48554469313898	+	0	chr2	154284300	154286300	3233	17149	0.576271186440678	22.6643055800924
NM_015748	chr19	41674746	41818346	-1.41521248863732	-	0	chr19	41680850	41682850	3324	15882	0.576271186440678	22.6643055800924
NM_011789	chr10	79764564	79781001	-0.782693403923414	+	0	chr10	79684900	79686900	4298	1362	0.576271186440678	22.6643055800924
NM_012023	chr12	111723948	111821271	1.74894764909503	+	1	chr12	111749900	111751900	5127	6102	0.576271186440678	22.6643055800924
NM_022015	chr17	47624998	47639236	1.89576056128819	-	1	chr17	47625900	47627900	5687	13595	0.576271186440678	22.6643055800924
NM_001130152	chr7	25689364	25711610	2.00310435590548	+	1	chr7	25712300	25714300	6132	28317	0.576271186440678	22.6643055800924
NM_016766	chr15	99073248	99082392	2.01237983999783	-	1	chr15	99036250	99038250	6158	11413	0.576271186440678	22.6643055800924
NM_013863	chr7	135667096	135690491	2.0747606031613	+	1	chr7	135769100	135771100	6407	27787	0.576271186440678	22.6643055800924
NM_013747	chr12	103708119	103736117	2.20690424450057	+	1	chr12	103819200	103821200	6893	5900	0.576271186440678	22.6643055800924
NM_146130	chr2	75497315	75507464	2.58798957370177	+	1	chr2	75568400	75570400	8217	18925	0.576271186440678	22.6643055800924
NM_013700	chr6	124765036	124779465	2.78586889903694	-	1	chr6	124888000	124890000	8795	25809	0.576271186440678	22.6643055800924
NM_016795	chr17	28726536	28759399	3.57669291630808	-	1	chr17	28704000	28706000	10256	13051	0.576271186440678	22.6643055800924
NM_033218	chr15	81977698	82035390	3.67841741736163	+	1	chr15	82065100	82067100	10368	10946	0.576271186440678	22.6643055800924
NM_001130452	chr11	96678727	96685441	2.43800719709661	-	1	chr11	96658100	96660100	7726	5627	0.508474576271186	22.6257547950862
NM_194065	chr5	135377463	135382603	-2.72753123011666	-	0	chr5	135376300	135378300	1630	24047	0.542372881355932	22.493649220348
NM_009902	chr5	135462083	135463342	1.862584439175	+	1	chr5	135524300	135526300	5589	24062	0.542372881355932	22.493649220348
NM_080560	chr10	94977795	95008292	2.39881303334548	+	1	chr10	94927950	94929950	7592	1673	0.542372881355932	22.493649220348
NM_025375	chr5	135528826	135539980	2.56683219918667	-	1	chr5	135657900	135659900	8148	24070	0.542372881355932	22.493649220348
NM_020486	chr7	20341486	20355881	3.46462904045355	-	1	chr7	20327400	20329400	10119	28269	0.542372881355932	22.493649220348
NM_024281	chr2	143773130	143836999	4.2016252332012	-	1	chr2	143807400	143809400	10749	16963	0.542372881355932	22.493649220348
NM_001126314	chr8	35178083	35188239	-3.50399119412267	+	0	chr8	35087100	35089100	798	30281	0.661016949152542	22.4758000269141
NM_001168405	chr13	113078658	113134849	-3.33688544869374	+	0	chr13	113206900	113208900	941	7288	0.661016949152542	22.4758000269141
NM_018781	chr14	70477251	70479964	-3.24260259153795	+	0	chr14	70454600	70456600	1042	9585	0.661016949152542	22.4758000269141
NM_013688	chr17	45660382	45679626	-3.08413297884976	+	0	chr17	45770300	45772300	1222	13490	0.661016949152542	22.4758000269141
NM_001145806	chr1	184495137	184536657	-2.41794095162918	+	0	chr1	184443000	184445000	1964	5079	0.661016949152542	22.4758000269141
NM_026690	chr7	51720804	51723121	-1.76156397651303	+	0	chr7	51687800	51689800	2836	28722	0.661016949152542	22.4758000269141
NM_007695	chr1	136078980	136086606	-1.47180867744606	+	0	chr1	135952800	135954800	3245	3227	0.661016949152542	22.4758000269141
NM_175638	chr11	101121880	101138723	-1.13934053758262	+	0	chr11	101049700	101051700	3722	1785	0.661016949152542	22.4758000269141
NM_028341	chr18	12802041	12895560	-1.12449025351096	+	0	chr18	12726600	12728600	3742	14307	0.661016949152542	22.4758000269141
NM_009369	chr13	56710963	56740700	-1.10724847338968	+	0	chr13	56676400	56678400	3772	8018	0.661016949152542	22.4758000269141
NM_019394	chr7	27964759	27966168	-0.941077911435842	-	0	chr7	28111300	28113300	4022	28385	0.661016949152542	22.4758000269141
NM_011027	chr5	123093919	123134293	-0.865999314197512	+	0	chr5	123140600	123142600	4140	23767	0.661016949152542	22.4758000269141
NM_172835	chr19	4931854	4943092	-0.847856683166238	-	0	chr19	5061300	5063300	4173	16170	0.661016949152542	22.4758000269141
NM_011387	chr12	82056478	82068971	-0.841171663907268	-	0	chr12	82114000	82116000	4187	6952	0.661016949152542	22.4758000269141
NM_027641	chr2	130995996	131000546	-0.821528429399936	-	0	chr2	131042250	131044250	4224	16863	0.661016949152542	22.4758000269141
NM_001160039	chr1	63190166	63223396	1.58705937031618	-	1	chr1	63126600	63128600	4466	11920	0.661016949152542	22.4758000269141
NM_016882	chr19	5377522	5388703	1.60959789963547	-	1	chr19	5494100	5496100	4586	16261	0.661016949152542	22.4758000269141
NM_206924	chr3	90035518	90039762	1.68002684287439	+	1	chr3	89893300	89895300	4857	20488	0.661016949152542	22.4758000269141
NM_027973	chr8	47637422	47664938	1.83366088096787	+	1	chr8	47658650	47660650	5458	30466	0.661016949152542	22.4758000269141
NM_080855	chr8	124122604	124175833	1.86613847607713	-	1	chr8	124316800	124318800	5596	29712	0.661016949152542	22.4758000269141
NM_175344	chr15	95621273	95805182	2.00274136651522	+	1	chr15	95496500	95498500	6130	11258	0.661016949152542	22.4758000269141
NM_030702	chr11	69486613	69495472	2.27796037809857	-	1	chr11	69641500	69643500	7146	4431	0.661016949152542	22.4758000269141
NM_153582	chr8	106878415	106919596	2.53138461908441	-	1	chr8	106950500	106952500	8035	29264	0.661016949152542	22.4758000269141
NM_001111311	chr1	92950020	93013899	2.84870449883306	+	1	chr1	92992550	92994550	8957	15664	0.661016949152542	22.4758000269141
NM_133803	chr19	4907228	4928287	2.88678756456462	-	1	chr19	4849100	4851100	9051	16159	0.661016949152542	22.4758000269141
NM_028385	chr6	113027632	113103418	3.61483724902828	+	1	chr6	113020400	113022400	10305	25559	0.661016949152542	22.4758000269141
NM_001048061	chr11	51413601	51420383	4.37693368760787	-	1	chr11	51546900	51548900	10827	3603	0.661016949152542	22.4758000269141
NM_174988	chr2	164937006	165060237	-4.17180460784026	-	0	chr2	165036000	165038000	323	17484	0.593220338983051	22.4424984335852
NM_009993	chr9	57524743	57531462	-3.8826923845578	-	0	chr9	57446950	57448950	501	32253	0.593220338983051	22.4424984335852
NM_029212	chr9	57876488	57950032	-3.13967193043861	-	0	chr9	57891400	57893400	1144	32276	0.593220338983051	22.4424984335852
NM_027116	chr7	20104079	20110399	-2.52116407781068	+	0	chr7	20207200	20209200	1844	28262	0.593220338983051	22.4424984335852
NM_011403	chr11	102210133	102226595	-2.10730617982814	-	0	chr11	102076900	102078900	2354	1843	0.593220338983051	22.4424984335852
NM_001114545	chr5	117864837	118213330	-1.42584216776242	+	0	chr5	117803250	117805250	3312	23561	0.593220338983051	22.4424984335852
NM_001033263	chr10	126515962	126530225	-1.19240332295852	+	0	chr10	126425500	126427500	3646	276	0.593220338983051	22.4424984335852
NM_001143755	chr7	146399173	146414909	-0.940942095315284	+	0	chr7	146262950	146264950	4023	27977	0.593220338983051	22.4424984335852
NM_011324	chr6	125271357	125294958	-0.814183251603206	+	0	chr6	125315200	125317200	4243	25824	0.593220338983051	22.4424984335852
NM_203319	chr5	125894773	125914418	1.64530107223127	-	1	chr5	125935750	125937750	4722	23888	0.593220338983051	22.4424984335852
NM_203319	chr5	125894773	125914418	1.64530107223127	-	1	chr5	125946500	125948500	4722	23889	0.593220338983051	22.4424984335852
NM_028227	chr5	122110594	122137256	1.650161342097	+	1	chr5	122115500	122117500	4737	23701	0.593220338983051	22.4424984335852
NM_001162872	chr11	116149311	116168052	1.69229818550122	-	1	chr11	116035100	116037100	4895	2231	0.593220338983051	22.4424984335852
NM_172477	chr6	39412376	39507833	1.81510971783627	-	1	chr6	39356100	39358100	5393	26426	0.593220338983051	22.4424984335852
NM_145997	chr6	120314116	120394592	2.05745791272769	+	1	chr6	120179300	120181300	6334	25691	0.593220338983051	22.4424984335852
NM_175255	chr11	51505764	51570336	2.12530719553948	-	1	chr11	51439100	51441100	6588	3594	0.593220338983051	22.4424984335852
NM_026028	chr6	120274715	120307378	2.19506669522684	-	1	chr6	120173900	120175900	6840	25690	0.593220338983051	22.4424984335852
NM_025535	chr11	51577164	51605455	2.21722979848796	+	1	chr11	51470600	51472600	6922	3598	0.593220338983051	22.4424984335852
NM_172288	chr8	126421022	126473165	2.29104678196749	-	1	chr8	126611200	126613200	7198	29853	0.593220338983051	22.4424984335852
NM_025654	chr11	101489262	101497395	2.62121335433584	+	1	chr11	101433000	101435000	8332	1800	0.593220338983051	22.4424984335852
NM_019547	chr2	172847402	172860232	2.65448766727062	+	1	chr2	172696100	172698100	8434	17857	0.593220338983051	22.4424984335852
NM_008927	chr9	64033599	64101412	3.06928473429696	-	1	chr9	64036300	64038300	9468	32490	0.593220338983051	22.4424984335852
NM_011991	chr11	59631305	59653269	3.48433682794886	-	1	chr11	59634400	59636400	10145	4024	0.593220338983051	22.4424984335852
NM_152895	chr1	136456754	136529455	3.5582324690121	+	1	chr1	136485200	136487200	10235	3257	0.593220338983051	22.4424984335852
NM_009628	chr2	168006464	168032562	3.58347449302398	-	1	chr2	167915900	167917900	10262	17667	0.593220338983051	22.4424984335852
NM_010807	chr4	129190824	129193225	4.34586433978777	+	1	chr4	129212100	129214100	10816	21279	0.593220338983051	22.4424984335852
NM_011694	chr11	52174616	52202898	4.55890004389411	+	1	chr11	52218100	52220100	10908	3638	0.593220338983051	22.4424984335852
NM_008431	chr19	7000179	7009005	-3.44577642506012	-	0	chr19	7142800	7144800	850	16406	0.644067796610169	22.4232267576442
NM_007701	chr12	85910801	85936407	-3.35850290133817	+	0	chr12	86011600	86013600	922	7019	0.644067796610169	22.4232267576442
NM_001165919	chr19	6184409	6224219	-2.96819103921506	+	0	chr19	6268400	6270400	1335	16378	0.644067796610169	22.4232267576442
NM_027602	chr5	66651363	66689255	-2.03988242425328	+	0	chr5	66558900	66560900	2440	25177	0.644067796610169	22.4232267576442
NM_001163027	chr4	129807461	129815795	-1.71896822071741	-	0	chr4	129778450	129780450	2887	21306	0.644067796610169	22.4232267576442
NM_008289	chr8	108042645	108047888	-1.42997042462305	+	0	chr8	108005600	108007600	3304	29281	0.644067796610169	22.4232267576442
NM_001033468	chr8	97447593	97467190	-1.36371519980735	+	0	chr8	97383950	97385950	3405	31082	0.644067796610169	22.4232267576442
NM_001164369	chr2	170172490	170253345	-0.886207795170419	-	0	chr2	170376200	170378200	4117	17779	0.644067796610169	22.4232267576442
NM_001013749	chr17	45678889	45686626	-0.845052050773192	-	0	chr17	45770300	45772300	4177	13490	0.644067796610169	22.4232267576442
NM_001167936	chr4	107854539	107890527	1.71127583102561	-	1	chr4	107845500	107847500	4982	20778	0.644067796610169	22.4232267576442
NM_001164314	chr12	110098239	110132384	1.88702116300847	-	1	chr12	110056250	110058250	5652	6071	0.644067796610169	22.4232267576442
NM_025347	chr7	133920488	133924028	1.92975753805192	+	1	chr7	133788200	133790200	5833	27711	0.644067796610169	22.4232267576442
NM_009775	chr15	83394002	83404633	1.97024729777903	+	1	chr15	83272700	83274700	5994	11002	0.644067796610169	22.4232267576442
NM_001081241	chr8	108129128	108146118	2.04580331739942	+	1	chr8	108145400	108147400	6287	29289	0.644067796610169	22.4232267576442
NM_133768	chr5	130487372	130500201	2.05589652035465	-	1	chr5	130435100	130437100	6329	23972	0.644067796610169	22.4232267576442
NM_139272	chr8	126755293	126869622	2.17567969986991	+	1	chr8	126868000	126870000	6776	29865	0.644067796610169	22.4232267576442
NM_020618	chr11	99070363	99092331	2.19957957991731	-	1	chr11	98956400	98958400	6858	5778	0.644067796610169	22.4232267576442
NM_007874	chr18	34504539	34533069	2.24409225980072	-	1	chr18	34626400	34628400	7026	14473	0.644067796610169	22.4232267576442
NM_025395	chr2	128955435	128959845	2.31077149279754	+	1	chr2	128934900	128936900	7281	16821	0.644067796610169	22.4232267576442
NM_020560	chr8	23521811	23540137	2.35622064215995	+	1	chr8	23653700	23655700	7438	30093	0.644067796610169	22.4232267576442
NM_025304	chr7	130521495	130573872	2.44012718201253	+	1	chr7	130487500	130489500	7730	27670	0.644067796610169	22.4232267576442
NM_025878	chr17	36047329	36053314	2.83718192938205	-	1	chr17	36099700	36101700	8930	13396	0.644067796610169	22.4232267576442
NM_008921	chr10	127452270	127467086	2.94520710513477	+	1	chr10	127545700	127547700	9200	316	0.644067796610169	22.4232267576442
NM_026653	chr11	75113760	75161885	3.06765285511228	-	1	chr11	75127200	75129200	9465	4643	0.644067796610169	22.4232267576442
NM_019912	chr18	35931212	35966825	3.11851169534786	+	1	chr18	35915100	35917100	9568	14528	0.644067796610169	22.4232267576442
NM_172867	chr4	54960816	55096435	3.19770121683672	+	1	chr4	54981300	54983300	9714	22764	0.644067796610169	22.4232267576442
NM_009537	chr12	110031520	110054842	3.24281107756322	+	1	chr12	110056250	110058250	9791	6071	0.644067796610169	22.4232267576442
NM_023203	chr7	134400475	134404181	3.54196751129787	-	1	chr7	134399600	134401600	10214	27741	0.644067796610169	22.4232267576442
NM_144800	chr15	58772794	58913581	2.20167466100983	-	1	chr15	58794050	58796050	6867	10445	0.491525423728814	22.3753691692716
NM_019715	chr6	72791107	72849973	2.98434265742652	-	1	chr6	72938000	72940000	9284	26836	0.491525423728814	22.3753691692716
NM_008842	chr17	29627989	29632404	4.04957380938534	+	1	chr17	29773700	29775700	10663	13147	0.491525423728814	22.3753691692716
NM_001044308	chr15	80117667	80228722	-4.77344920239209	+	0	chr15	79976400	79978400	115	10869	0.677966101694915	22.3747594127321
NM_001044308	chr15	80117667	80228722	-4.77344920239209	+	0	chr15	79992200	79994200	115	10872	0.677966101694915	22.3747594127321
NM_001113356	chr6	124520447	124531062	-4.36317347758976	+	0	chr6	124617500	124619500	241	25790	0.677966101694915	22.3747594127321
NM_177671	chr4	124559028	124563752	-3.10664819192551	+	0	chr4	124682600	124684600	1191	21144	0.677966101694915	22.3747594127321
NM_001037932	chr11	83961866	83980978	-3.09770741495212	-	0	chr11	83874850	83876850	1203	5035	0.677966101694915	22.3747594127321
NM_080454	chr11	58989065	58996715	-2.97772930388628	-	0	chr11	58881100	58883100	1325	3988	0.677966101694915	22.3747594127321
NM_026183	chr11	61156901	61191577	-2.76465864855434	-	0	chr11	61121350	61123350	1588	4120	0.677966101694915	22.3747594127321
NM_001034858	chr10	41634796	41738188	-2.39718702366601	-	0	chr10	41748000	41750000	1991	636	0.677966101694915	22.3747594127321
NM_001039371	chr3	101659695	101728376	-2.38938122042425	-	0	chr3	101606200	101608200	2000	19213	0.677966101694915	22.3747594127321
NM_001081194	chr11	100601692	100621092	-2.27937650785716	-	0	chr11	100741600	100743600	2148	1771	0.677966101694915	22.3747594127321
NM_001081641	chr11	71861029	71949391	-2.07650984331017	-	0	chr11	71835200	71837200	2387	4473	0.677966101694915	22.3747594127321
NM_019925	chr12	114089086	114099127	-1.9945931689649	-	0	chr12	113984700	113986700	2502	6206	0.677966101694915	22.3747594127321
NM_029245	chr6	83712639	83718320	-1.83748722735325	+	0	chr6	83830950	83832950	2722	26902	0.677966101694915	22.3747594127321
NM_030709	chr9	48910883	48925690	-1.66523078845711	+	0	chr9	48768850	48770850	2974	32089	0.677966101694915	22.3747594127321
NM_028593	chr2	70956110	70980983	-1.36691142972685	+	0	chr2	70886100	70888100	3398	18813	0.677966101694915	22.3747594127321
NM_001168356	chr3	95045216	95055115	-1.24884465512147	-	0	chr3	95077600	95079600	3570	20566	0.677966101694915	22.3747594127321
NM_011227	chr8	11453976	11478499	-1.18274309122611	-	0	chr8	11382000	11384000	3666	29434	0.677966101694915	22.3747594127321
NM_198410	chr3	88168510	88172463	-1.16266772650921	+	0	chr3	88050700	88052700	3688	20404	0.677966101694915	22.3747594127321
NM_182714	chr17	37229880	37230817	-1.08885999722543	-	0	chr17	37111000	37113000	3803	13414	0.677966101694915	22.3747594127321
NM_008444	chr2	153117151	153159123	1.59390591301136	+	1	chr2	153035000	153037000	4502	17111	0.677966101694915	22.3747594127321
NM_001170694	chr14	73542316	73583859	1.64166499630406	+	1	chr14	73577800	73579800	4709	9625	0.677966101694915	22.3747594127321
NM_013494	chr8	67071348	67171837	1.76026192216806	-	1	chr8	67112400	67114400	5174	30585	0.677966101694915	22.3747594127321
NM_172935	chr17	24292799	24300700	1.83068847317167	-	1	chr17	24265400	24267400	5446	12807	0.677966101694915	22.3747594127321
NM_194346	chr14	56210626	56222508	1.88102261463874	+	1	chr14	56169200	56171200	5642	9305	0.677966101694915	22.3747594127321
NM_145382	chr13	55640676	55672481	1.8995415505277	-	1	chr13	55610500	55612500	5699	7978	0.677966101694915	22.3747594127321
NM_025794	chr3	79407709	79432689	1.9692834248045	-	1	chr3	79340100	79342100	5989	20269	0.677966101694915	22.3747594127321
NM_001083921	chr2	152142069	152158161	1.9800907094235	-	1	chr2	152148900	152150900	6034	17077	0.677966101694915	22.3747594127321
NM_145606	chr8	125728160	125736688	2.22594807935534	-	1	chr8	125598700	125600700	6943	29800	0.677966101694915	22.3747594127321
NM_181423	chr10	61892125	61912441	2.26941913277359	-	1	chr10	61938000	61940000	7108	1028	0.677966101694915	22.3747594127321
NM_009086	chr2	128926731	128952330	2.29611822782312	+	1	chr2	128934900	128936900	7216	16821	0.677966101694915	22.3747594127321
NM_053173	chr17	27054035	27069524	2.37356532171109	+	1	chr17	27182400	27184400	7493	12910	0.677966101694915	22.3747594127321
NM_021498	chr4	62184834	62186048	2.42169169679199	-	1	chr4	62174950	62176950	7675	22907	0.677966101694915	22.3747594127321
NM_178922	chr16	17233679	17263523	2.45699573902716	+	1	chr16	17167200	17169200	7790	11620	0.677966101694915	22.3747594127321
